225 225
2 18 0.02794035608255892
2 19 0.03725523924029896
2 20 0.01590607860932735
2 21 0.005871222843992047
2 22 0.0024013864122394107
2 23 0.0008980984725654383
2 24 0.0003260521466058339
2 25 0.00010948340471913563
2 26 5.2107511512011e-05
2 27 2.2169474621257973e-05
2 28 1.0724264961115408e-05
2 29 5.379743039868025e-06
2 30 2.385150736790989e-06
2 31 0.0013109616693823668
2 32 0.003072354941112311
2 33 0.0061849717579027215
2 34 0.007947457901335414
2 35 0.0034016827564566153
2 36 0.0012367198021386759
2 37 0.00045945332093374667
2 38 0.00018507994080384108
2 39 6.339575560196369e-05
2 40 2.04162449603037e-05
2 41 1.0664649054449214e-05
2 42 4.446863565025579e-06
2 43 2.1333430043721953e-06
2 44 1.0912302423615935e-06
2 45 4.5841823564719585e-07
2 46 0.0006229110424399135
2 47 0.0014569104412665533
2 48 0.002951394237754879
2 49 0.003930810508054188
2 50 0.001627325802617315
2 51 0.0005811412836991389
2 52 0.00023780180428841364
2 53 8.638644920650401e-05
2 54 3.0727539662382137e-05
2 55 9.741948717983175e-06
2 56 5.107204257602535e-06
2 57 2.1752966422659066e-06
2 58 1.0484966016319466e-06
2 59 5.30109687514814e-07
2 60 2.1981058710840348e-07
2 61 0.0005876895943288967
2 62 0.0012782064136707216
2 63 0.0023927809680958424
2 64 0.0033187664277976514
2 65 0.0013795117461326736
2 66 0.0004898736866421558
2 67 0.00018712214702547078
2 68 7.258348771178581e-05
2 69 2.497868791953416e-05
2 70 7.845425001785892e-06
2 71 4.128601441985947e-06
2 72 1.792457505986502e-06
2 73 8.4196472090315e-07
2 74 4.281097479340266e-07
2 75 1.748113084596507e-07
2 76 8.131574133324343e-07
2 77 1.944962729450262e-06
2 78 4.204846302638708e-06
2 79 6.71693867930278e-06
2 80 5.670155503520633e-06
2 81 3.5187446682676087e-06
2 82 1.8019805664588643e-06
2 83 7.616835819089617e-07
2 84 3.2112639226933843e-07
2 85 1.6400769150932444e-07
2 86 1.0099554092034997e-07
2 87 6.42921319121087e-08
2 88 3.705758886120561e-08
2 89 1.7736639112910176e-08
2 90 6.3695248414965825e-09
2 91 8.464794456529442e-07
2 92 1.9880639166401075e-06
2 93 4.181245759323263e-06
2 94 6.620090609473673e-06
2 95 5.8721280901634e-06
2 96 3.610853280405209e-06
2 97 1.7672634978970835e-06
2 98 7.564123804436675e-07
2 99 3.270850642471751e-07
2 100 1.703430652978066e-07
2 101 1.0436447391925807e-07
2 102 6.45861734794197e-08
2 103 3.73497961705719e-08
2 104 1.727104570956618e-08
2 105 6.053792748890248e-09
2 106 9.182532157691493e-07
2 107 2.1565153404511257e-06
2 108 4.535143986307892e-06
2 109 7.070389172824921e-06
2 110 5.9710273651859925e-06
2 111 3.622288499084558e-06
2 112 1.8436347750485334e-06
2 113 7.840098291194444e-07
2 114 3.27139019277708e-07
2 115 1.6859669415270568e-07
2 116 1.0304361643911443e-07
2 117 6.342025838009036e-08
2 118 3.656327812702577e-08
2 119 1.721541073153235e-08
2 120 6.1346014227429764e-09
2 121 9.671704672682409e-07
2 122 2.2395067499147186e-06
2 123 4.606042096905826e-06
2 124 7.105224534174941e-06
2 125 5.889614434831484e-06
2 126 3.6859348379266487e-06
2 127 1.82968061332084e-06
2 128 7.576837152927963e-07
2 129 3.2750105124412e-07
2 130 1.6866439133302678e-07
2 131 1.0339433896788872e-07
2 132 6.490911217241263e-08
2 133 3.6959815458337984e-08
2 134 1.7327499227888746e-08
2 135 6.086161189460971e-09
2 136 9.135471606571546e-07
2 137 2.113853596603212e-06
2 138 4.342707261364532e-06
2 139 6.596202834799045e-06
2 140 5.666082947395956e-06
2 141 3.47228414260411e-06
2 142 1.7392452864659625e-06
2 143 7.483529400225461e-07
2 144 3.261724186069697e-07
2 145 1.6875018384557486e-07
2 146 1.0239078922614582e-07
2 147 6.43808215429264e-08
2 148 3.659189692672537e-08
2 149 1.694121477311403e-08
2 150 6.013010203391452e-09
2 151 7.156391869169731e-07
2 152 1.698646174602184e-06
2 153 3.6272805436944626e-06
2 154 5.875008434408645e-06
2 155 4.945573427211594e-06
2 156 2.862096693416982e-06
2 157 1.5245911192620289e-06
2 158 6.471466860814403e-07
2 159 2.790391258596949e-07
2 160 1.4705339211018356e-07
2 161 9.507701783056329e-08
2 162 6.159514154161146e-08
2 163 3.522848341293439e-08
2 164 1.5984341638200603e-08
2 165 5.65529197061517e-09
2 166 7.842817018845571e-07
2 167 1.827360325990228e-06
2 168 3.7923785495982576e-06
2 169 5.903051781378524e-06
2 170 4.8968011597944686e-06
2 171 2.862314901370163e-06
2 172 1.464835592031374e-06
2 173 6.180274973925687e-07
2 174 2.7665050786031836e-07
2 175 1.5223890474136759e-07
2 176 9.256806887511098e-08
2 177 5.794050099247241e-08
2 178 3.4320336536373694e-08
2 179 1.6275384833259336e-08
2 180 5.761985713532849e-09
2 181 7.387161157359331e-07
2 182 1.7489132304106941e-06
2 183 3.72015834095705e-06
2 184 5.984967564261386e-06
2 185 4.930095588747948e-06
2 186 2.825739704039466e-06
2 187 1.4339193883009957e-06
2 188 6.255964852632381e-07
2 189 2.837391390728066e-07
2 190 1.5321571126444167e-07
2 191 9.564611033856372e-08
2 192 6.020306776771136e-08
2 193 3.415741016326983e-08
2 194 1.608241061117073e-08
2 195 5.7336895618938155e-09
2 196 7.808029349826945e-07
2 197 1.8093092452833583e-06
2 198 3.7224159718027638e-06
2 199 5.719972786834436e-06
2 200 4.738163572333476e-06
2 201 3.008705706723218e-06
2 202 1.5203615003260052e-06
2 203 6.359526234333334e-07
2 204 2.8602918114470094e-07
2 205 1.554120829707278e-07
2 206 9.37981825938006e-08
2 207 5.974521991587559e-08
2 208 3.443091598665994e-08
2 209 1.572831601419161e-08
2 210 5.5100593168438905e-09
2 211 7.731404697466533e-07
2 212 1.8057767712296089e-06
2 213 3.7618832106137006e-06
2 214 5.889988349438527e-06
2 215 4.9266669038105365e-06
2 216 2.9155679139481734e-06
2 217 1.4770181046299082e-06
2 218 6.366298296057693e-07
2 219 2.897445808298187e-07
2 220 1.5158867615196762e-07
2 221 9.731638633337112e-08
2 222 6.058148184561901e-08
2 223 3.542656262861368e-08
2 224 1.6176276399342356e-08
2 225 5.548641255109736e-09
3 1 10.917620917911012
3 2 24.55344628684162
3 3 18339.77767025086
3 4 62.946295097789964
3 5 27.678416397657834
3 6 6.646689851756197
3 7 1.6562471047752525
3 8 0.3670203805219684
3 9 0.08203149676040712
3 10 0.006767031343763368
3 11 0.017023614714850154
3 12 0.002664325253447677
3 13 0.00036027626962901603
3 14 0.00045459069889893216
3 15 6.459262166532829e-05
3 16 0.012443877053590827
3 17 0.027957373637059437
3 18 0.05437368680050908
3 19 0.07521520027732974
3 20 0.038239499078036275
3 21 0.014091152973932864
3 22 0.005973861175753981
3 23 0.0022079163457473174
3 24 0.0008146045513345259
3 25 0.0002807709900692086
3 26 0.00012489108666724775
3 27 5.494661052438329e-05
3 28 2.676326368524461e-05
3 29 1.3164375915150307e-05
3 30 5.866677177750075e-06
3 31 0.0025104224632503534
3 32 0.00590787482655288
3 33 0.01202970109688249
3 34 0.01603521446120113
3 35 0.008182992556702172
3 36 0.0029669684685061032
3 37 0.0011442950752184498
3 38 0.0004551033369920433
3 39 0.00015860076772843324
3 40 5.265732886165993e-05
3 41 2.5484747675662758e-05
3 42 1.1028182153919303e-05
3 43 5.3297141821627175e-06
3 44 2.6693281844639714e-06
3 45 1.1275251880764273e-06
3 46 0.0011922832491933447
3 47 0.0028001585237649447
3 48 0.005737425136025817
3 49 0.007926215222175011
3 50 0.003917238443726244
3 51 0.0013935846929907787
3 52 0.0005928818757353752
3 53 0.00021246008569724353
3 54 7.696102944982167e-05
3 55 2.5251468349960366e-05
3 56 1.2175573193169015e-05
3 57 5.397187688034451e-06
3 58 2.621538821234907e-06
3 59 1.2962606924049217e-06
3 60 5.406383755145068e-07
3 61 0.0011244706142805587
3 62 0.0024557995326835147
3 63 0.004649685850143068
3 64 0.0066891375441532445
3 65 0.003322577632479691
3 66 0.0011742888821974907
3 67 0.00046681853897933667
3 68 0.0001785301352248849
3 69 6.259874826460566e-05
3 70 2.0388498212813244e-05
3 71 9.831041592732523e-06
3 72 4.448338544103655e-06
3 73 2.1060537893922017e-06
3 74 1.0466201004629858e-06
3 75 4.299570048433167e-07
3 76 1.6431100429520108e-06
3 77 3.9489172884532275e-06
3 78 8.64535354932623e-06
3 79 1.4292977971272984e-05
3 80 1.3209561747011803e-05
3 81 8.532846852939376e-06
3 82 4.422875647410042e-06
3 83 1.8700828764364956e-06
3 84 7.947331746288672e-07
3 85 4.04658851165044e-07
3 86 2.4854474023679877e-07
3 87 1.5837662270185703e-07
3 88 9.129531409515657e-08
3 89 4.36799060713933e-08
3 90 1.5682203218628868e-08
3 91 1.7104423516289012e-06
3 92 4.036426946437752e-06
3 93 8.596829768376099e-06
3 94 1.4086894903566397e-05
3 95 1.3680090174813257e-05
3 96 8.756207384976466e-06
3 97 4.337664252820416e-06
3 98 1.8571410409648836e-06
3 99 8.094798737838413e-07
3 100 4.202902222023137e-07
3 101 2.5683550802177613e-07
3 102 1.591009618858234e-07
3 103 9.201519790058742e-08
3 104 4.2533292217660265e-08
3 105 1.490484934026137e-08
3 106 1.8554723305294962e-06
3 107 4.378439021877319e-06
3 108 9.324460476504911e-06
3 109 1.5045085495108813e-05
3 110 1.3910492335624276e-05
3 111 8.78393743615088e-06
3 112 4.525113922457274e-06
3 113 1.924898200798314e-06
3 114 8.096134033028559e-07
3 115 4.1598137220399433e-07
3 116 2.5358494689501267e-07
3 117 1.562288577838578e-07
3 118 9.007752699339507e-08
3 119 4.23962803182056e-08
3 120 1.5103805789403444e-08
3 121 1.95431718626582e-06
3 122 4.546939017615806e-06
3 123 9.470230187924264e-06
3 124 1.5119211682077198e-05
3 125 1.372082749665199e-05
3 126 8.938277836858963e-06
3 127 4.490864095775335e-06
3 128 1.8602624178568659e-06
3 129 8.105093708125659e-07
3 130 4.1614840256070347e-07
3 131 2.5444805668198974e-07
3 132 1.5989648597275043e-07
3 133 9.105443891144226e-08
3 134 4.267231993097346e-08
3 135 1.4984542641650696e-08
3 136 1.8459630199207235e-06
3 137 4.291821579144005e-06
3 138 8.928801895128047e-06
3 139 1.4036064093057551e-05
3 140 1.3200074056319071e-05
3 141 8.420181516983389e-06
3 142 4.268894884643371e-06
3 143 1.837353530923738e-06
3 144 8.072212311296953e-07
3 145 4.16360079825634e-07
3 146 2.5197837329197844e-07
3 147 1.5859509988996432e-07
3 148 9.014803245227387e-08
3 149 4.1721019710340494e-08
3 150 1.480443994047091e-08
3 151 1.4437328219208461e-06
3 152 3.4427187157519453e-06
3 153 7.444504480775006e-06
3 154 1.248030303380091e-05
3 155 1.1520982815827106e-05
3 156 6.943438122678461e-06
3 157 3.7428700911264517e-06
3 158 1.5888962482412956e-06
3 159 6.904371096948876e-07
3 160 3.628389502097225e-07
3 161 2.3397913230964524e-07
3 162 1.5173034042018113e-07
3 163 8.678780642067893e-08
3 164 3.936442365603973e-08
3 165 1.392420843245534e-08
3 166 1.5822124547436802e-06
3 167 3.7035891810620782e-06
3 168 7.783345888246064e-06
3 169 1.2539875623725431e-05
3 170 1.1407365160954183e-05
3 171 6.9439674945282216e-06
3 172 3.5961703151502077e-06
3 173 1.5174018395474434e-06
3 174 6.845268614364267e-07
3 175 3.7563366328909365e-07
3 176 2.2780475165487878e-07
3 177 1.4272768467890564e-07
3 178 8.455052375367782e-08
3 179 4.008117182695714e-08
3 180 1.4186905022223621e-08
3 181 1.490288293133365e-06
3 182 3.544597103614701e-06
3 183 7.63512364285989e-06
3 184 1.271388963664864e-05
3 185 1.1484926347635842e-05
3 186 6.855236173858811e-06
3 187 3.5202710574334136e-06
3 188 1.5359854724228761e-06
3 189 7.020665309396355e-07
3 190 3.7804383178846876e-07
3 191 2.3537963659831743e-07
3 192 1.4830117665308152e-07
3 193 8.414914336031777e-08
3 194 3.960593679977052e-08
3 195 1.4117235495821537e-08
3 196 1.5751943790878911e-06
3 197 3.667004285208978e-06
3 198 7.639757125918175e-06
3 199 1.2150960210829723e-05
3 200 1.1037810255748209e-05
3 201 7.2991111558293664e-06
3 202 3.7324863797086863e-06
3 203 1.561412210191355e-06
3 204 7.077328690358689e-07
3 205 3.8346315053211304e-07
3 206 2.3083199154006443e-07
3 207 1.4717333753004351e-07
3 208 8.482294388068289e-08
3 209 3.8733912787440295e-08
3 210 1.3566623049982157e-08
3 211 1.5597360968133292e-06
3 212 3.659844869246086e-06
3 213 7.720758314724093e-06
3 214 1.2512124924965966e-05
3 215 1.1476939039222332e-05
3 216 7.073159145716006e-06
3 217 3.626078374736634e-06
3 218 1.5630749094986558e-06
3 219 7.169260236232433e-07
3 220 3.740292918741354e-07
3 221 2.394900908058645e-07
3 222 1.4923334265552387e-07
3 223 8.727578827402268e-08
3 224 3.983709881670122e-08
3 225 1.3661617782868304e-08
4 1 13.82152252302273
4 2 31.49266669564933
4 3 62.946295097789964
4 4 7413.520031252073
4 5 63.1091526711188
4 6 16.645822575038466
4 7 4.450378395026545
4 8 0.9643362805848029
4 9 0.22931997142191876
4 10 0.05997481391648857
4 11 0.029229017069359688
4 12 0.008021139059356521
4 13 0.002217697135887758
4 14 0.0008083167495449575
4 15 0.00016425918240981757
4 16 0.016191963516783946
4 17 0.03687922828165637
4 18 0.07441074457568798
4 19 0.11479425317469423
4 20 0.08596639678151875
4 21 0.03465406081326932
4 22 0.015196974149240521
4 23 0.005587239347186161
4 24 0.0020681400783756185
4 25 0.0007528319330671884
4 26 0.0003012086353318479
4 27 0.00013975991803764817
4 28 6.866884638710697e-05
4 29 3.282822672604961e-05
4 30 1.4780711754237536e-05
4 31 0.003260972689863269
4 32 0.007779631453280302
4 33 0.016432816132701852
4 34 0.024425173818467292
4 35 0.01840686537829326
4 36 0.007302208712930051
4 37 0.002915913594579739
4 38 0.0011527498204808044
4 39 0.00040320746887827425
4 40 0.00014229677632969916
4 41 6.11678009168003e-05
4 42 2.8075312071024737e-05
4 43 1.369517505408439e-05
4 44 6.651792303950231e-06
4 45 2.8407484564277667e-06
4 46 0.0015461558791006367
4 47 0.003681001862177699
4 48 0.007823379468702485
4 49 0.012050564519279995
4 50 0.008817429346301234
4 51 0.0034321205132058982
4 52 0.0015130469356875451
4 53 0.0005385662324895803
4 54 0.00019590121791681443
4 55 6.869156296512016e-05
4 56 2.9112635001464315e-05
4 57 1.3749009268674829e-05
4 58 6.743564845029044e-06
4 59 3.228444545850794e-06
4 60 1.3621171624937229e-06
4 61 0.0014563943321204583
4 62 0.003224214030940868
4 63 0.006331802133719346
4 64 0.010155966976233017
4 65 0.007483673858331725
4 66 0.0028929620117774937
4 67 0.0011923411515675753
4 68 0.00045273002301239563
4 69 0.0001594493325599884
4 70 5.5650512735348304e-05
4 71 2.3462929004679906e-05
4 72 1.1335536815701619e-05
4 73 5.420705187861398e-06
4 74 2.6058761946888234e-06
4 75 1.0832597899940436e-06
4 76 2.532196989968748e-06
4 77 6.167427640482124e-06
4 78 1.3974217297092565e-05
4 79 2.5265061861839232e-05
4 80 2.862897222443751e-05
4 81 2.067450693333998e-05
4 82 1.105070148433595e-05
4 83 4.7070163567206205e-06
4 84 1.996419168512151e-06
4 85 1.0256870593242831e-06
4 86 6.24769160791463e-07
4 87 3.990566469981986e-07
4 88 2.3003085642797934e-07
4 89 1.0997763599350654e-07
4 90 3.949891614540051e-08
4 91 2.6359628150822932e-06
4 92 6.304100415331327e-06
4 93 1.3895784199451749e-05
4 94 2.4900777983087768e-05
4 95 2.964874453394531e-05
4 96 2.1215694294114496e-05
4 97 1.083779798902169e-05
4 98 4.674441633953817e-06
4 99 2.0334637940608723e-06
4 100 1.0653078286371598e-06
4 101 6.456097387349035e-07
4 102 4.0088174189611913e-07
4 103 2.3184470076307072e-07
4 104 1.0709068195965734e-07
4 105 3.754098745203517e-08
4 106 2.8594685246375258e-06
4 107 6.8382556212690194e-06
4 108 1.5071915351221918e-05
4 109 2.6594528901854164e-05
4 110 3.0148093201875278e-05
4 111 2.1282882320004094e-05
4 112 1.130614720514928e-05
4 113 4.844987048619412e-06
4 114 2.0337992285184147e-06
4 115 1.0543862049753482e-06
4 116 6.374387738400742e-07
4 117 3.9364499058012627e-07
4 118 2.2696247758793102e-07
4 119 1.0674571224336774e-07
4 120 3.8042100974905114e-08
4 121 3.011798337995452e-06
4 122 7.101419282401491e-06
4 123 1.530753528406634e-05
4 124 2.6725558467778254e-05
4 125 2.973703418940514e-05
4 126 2.165683860206657e-05
4 127 1.1220572877330686e-05
4 128 4.682298169228899e-06
4 129 2.03604995463361e-06
4 130 1.0548095761061108e-06
4 131 6.396083807155478e-07
4 132 4.0288619917851125e-07
4 133 2.2942393891691956e-07
4 134 1.0744072710908549e-07
4 135 3.774171173707619e-08
4 136 2.844813725463546e-06
4 137 6.702976310146611e-06
4 138 1.44323788695646e-05
4 139 2.4810926618692283e-05
4 140 2.8608409632088247e-05
4 141 2.0401526495566545e-05
4 142 1.0665975441979036e-05
4 143 4.624636283294745e-06
4 144 2.0277899432219886e-06
4 145 1.0553461135641879e-06
4 146 6.334003152480272e-07
4 147 3.9960713716931326e-07
4 148 2.2714012560031238e-07
4 149 1.0504553538833601e-07
4 150 3.7288085330615005e-08
4 151 2.2129797944707233e-06
4 152 5.348357443547271e-06
4 153 1.1970620603565971e-05
4 154 2.1960111801616257e-05
4 155 2.4952581186740438e-05
4 156 1.6843660974813607e-05
4 157 9.356026501768851e-06
4 158 3.998816626684766e-06
4 159 1.7344230184008475e-06
4 160 9.194323177384835e-07
4 161 5.882226127452087e-07
4 162 3.8229428768665854e-07
4 163 2.1866830230809695e-07
4 164 9.911316873554161e-08
4 165 3.507056188071285e-08
4 166 2.4252438815162263e-06
4 167 5.7536268280483365e-06
4 168 1.2515471096179564e-05
4 169 2.206493463576629e-05
4 170 2.4706503764112145e-05
4 171 1.684494514553846e-05
4 172 8.989322085526552e-06
4 173 3.818884783736292e-06
4 174 1.7195760895785131e-06
4 175 9.518540648926013e-07
4 176 5.727002442118312e-07
4 177 3.59611521310677e-07
4 178 2.130313030249823e-07
4 179 1.009178231876367e-07
4 180 3.57322093310517e-08
4 181 2.284340863188614e-06
4 182 5.50662829837177e-06
4 183 1.2277132564836263e-05
4 184 2.2371126494128384e-05
4 185 2.4874488721520057e-05
4 186 1.6629697273116073e-05
4 187 8.799597235512002e-06
4 188 3.865654697258802e-06
4 189 1.7636368825085921e-06
4 190 9.579614213609183e-07
4 191 5.917434749849806e-07
4 192 3.7365429046478525e-07
4 193 2.1201999541374523e-07
4 194 9.97212592584869e-08
4 195 3.555673440558383e-08
4 196 2.4144864481556236e-06
4 197 5.696791194291195e-06
4 198 1.2284583116838345e-05
4 199 2.1380606224394342e-05
4 200 2.3906107745602135e-05
4 201 1.7706466386546217e-05
4 202 9.330070410094268e-06
4 203 3.929646831335203e-06
4 204 1.777871093106704e-06
4 205 9.716939514273638e-07
4 206 5.803107133040656e-07
4 207 3.7081262772961356e-07
4 208 2.137176856995023e-07
4 209 9.75256456803298e-08
4 210 3.4169920358108704e-08
4 211 2.390791713360223e-06
4 212 5.685668846281355e-06
4 213 1.241483147683833e-05
4 214 2.201610501635077e-05
4 215 2.485718950626753e-05
4 216 1.7158343253930326e-05
4 217 9.064083055395767e-06
4 218 3.933831390045421e-06
4 219 1.8009648965888284e-06
4 220 9.477885947226657e-07
4 221 6.020771405972331e-07
4 222 3.7600294226984004e-07
4 223 2.198978087080008e-07
4 224 1.0030328734022629e-07
4 225 3.4409181259307234e-08
5 1 4.581759836439858
5 2 11.36054117690047
5 3 27.678416397657834
5 4 63.1091526711188
5 5 3254.882187015282
5 6 48.175189269596316
5 7 12.083794990272345
5 8 2.6796815696550604
5 9 0.6310139519664408
5 10 0.20365517006595063
5 11 0.06080781468481594
5 12 0.022440796971668897
5 13 0.00733567034713604
5 14 0.0017169080719292005
5 15 0.0004298384426829218
5 16 0.006680836351691158
5 17 0.01637961596554517
5 18 0.03935395196928881
5 19 0.0894282735662449
5 20 0.1409021815626944
5 21 0.08979714231847845
5 22 0.03927811646551157
5 23 0.014692208272423487
5 24 0.005434082085384804
5 25 0.0020070650807070102
5 26 0.0007757975410470196
5 27 0.00036641163794784253
5 28 0.00018104449871862632
5 29 8.542052829261392e-05
5 30 3.86300096076772e-05
5 31 0.0013287287548249865
5 32 0.0034141518606473505
5 33 0.008598201485357027
5 34 0.018872875483643962
5 35 0.030108678297129855
5 36 0.019007090740841677
5 37 0.0075503183829881545
