225 225
1 125 3.356594229860594e-05
1 126 2.2006455428921286e-05
1 127 1.1379241926362563e-05
1 128 4.5461239954667815e-06
1 129 1.7226837891390712e-06
1 130 7.697345121318389e-07
1 131 4.2476641068579066e-07
1 132 2.4320915785222455e-07
1 133 1.3280595429427338e-07
1 134 6.30644658017393e-08
1 135 2.2842863735259175e-08
1 136 4.809649919380137e-06
1 137 1.1211877443703834e-05
1 138 2.3370116089330594e-05
1 139 3.7001701837837854e-05
1 140 3.236541051315963e-05
1 141 2.1672079682672473e-05
1 142 1.1729477926408266e-05
1 143 4.81572593247431e-06
1 144 1.7497149552006258e-06
1 145 7.670013576895596e-07
1 146 4.201689748041005e-07
1 147 2.39853656998885e-07
1 148 1.336514710684511e-07
1 149 6.235810685794241e-08
1 150 2.186794807200816e-08
1 151 4.727412259176136e-06
1 152 1.1620024942833739e-05
1 153 2.386251305702225e-05
1 154 3.5100179561110405e-05
1 155 3.0996050482560555e-05
1 156 2.016254515349341e-05
1 157 1.0180621180730513e-05
1 158 4.11516219584315e-06
1 159 1.5875795288225807e-06
1 160 7.087851118973452e-07
1 161 4.2545281961800005e-07
1 162 2.5040095534971247e-07
1 163 1.4229945810164863e-07
1 164 7.00929515216888e-08
1 165 2.5624793010547254e-08
1 166 5.5731474164730434e-06
1 167 1.2146967134389157e-05
1 168 2.5173905406162242e-05
1 169 3.8368942324124014e-05
1 170 3.200724894536764e-05
1 171 2.042979145061652e-05
1 172 1.072734344034712e-05
1 173 4.2644339096097175e-06
1 174 1.5950064128619894e-06
1 175 7.15737875512387e-07
1 176 4.0182527432308865e-07
1 177 2.3875886673555475e-07
1 178 1.365145047256127e-07
1 179 6.419388084631288e-08
1 180 2.443630593904756e-08
1 181 4.6904848254626466e-06
1 182 1.0941418860850995e-05
1 183 2.330031437120935e-05
1 184 3.4769533757633e-05
1 185 2.9890973615551536e-05
1 186 1.980885659313753e-05
1 187 1.0417151929486313e-05
1 188 4.368811128317354e-06
1 189 1.5550240289186897e-06
1 190 7.103972810750925e-07
1 191 3.9715152436581257e-07
1 192 2.411318566556466e-07
1 193 1.3560622645531592e-07
1 194 6.414119999641229e-08
1 195 2.2957559975126343e-08
1 196 4.636511128709961e-06
1 197 1.0513365806458254e-05
1 198 2.201163390842682e-05
1 199 3.356592714669032e-05
1 200 3.0181326566490705e-05
1 201 1.9458028514316365e-05
1 202 1.045375238322934e-05
1 203 4.252326870494211e-06
1 204 1.6374417545967303e-06
1 205 7.199800182982593e-07
1 206 3.980358170823385e-07
1 207 2.431922339712011e-07
1 208 1.320761777934985e-07
1 209 6.29672137292277e-08
1 210 2.319640730726959e-08
1 211 4.508484172883692e-06
1 212 1.061033296384409e-05
1 213 2.2588603818550757e-05
1 214 3.5195752959448234e-05
1 215 3.074248167415906e-05
1 216 1.9774138262785187e-05
1 217 1.0374746196729812e-05
1 218 4.309669228410712e-06
1 219 1.5972190747657143e-06
1 220 7.149484304136419e-07
1 221 4.027368717798439e-07
1 222 2.419820033473318e-07
1 223 1.3339375970030417e-07
1 224 6.146720441992418e-08
1 225 2.2183233484858483e-08
2 1 0.11767939288017883
2 2 88.75478030793485
2 3 0.5079937414447042
2 4 0.6366500112615465
2 5 0.21711859529149588
2 6 0.057431052319751694
2 7 0.013384628699469424
2 8 0.0028805892671984537
2 9 0.0005348017322226855
2 10 -5.4574729286321806e-05
2 11 0.00015175075580898127
2 12 1.5904877908621026e-05
2 13 -3.862120556855966e-07
2 14 5.245929285143722e-06
2 15 8.354166021753045e-07
2 16 0.00014261669694630566
2 17 0.0003203839495539127
2 18 0.0006562109937388798
2 19 0.0009137682871242865
2 20 0.00047731983755336003
2 21 0.00022919456082121892
2 22 0.00010769093593752954
2 23 4.3734177977859764e-05
2 24 1.591624602217438e-05
2 25 6.383478107793455e-06
2 26 3.567334424203401e-06
2 27 2.0063858361415894e-06
2 28 1.1121553226152818e-06
2 29 5.400890906422755e-07
2 30 2.026780954095108e-07
2 31 0.0001609370909603734
2 32 0.0003646296679304454
2 33 0.0007212699762102107
2 34 0.0010246753484479702
2 35 0.0005423934269031374
2 36 0.0002641300837462362
2 37 0.00012104191103658476
2 38 4.758439180287928e-05
2 39 1.697055037601849e-05
2 40 6.740317208828125e-06
2 41 3.866912856911951e-06
2 42 2.0880566771784964e-06
2 43 1.106826836720699e-06
2 44 5.306773314478557e-07
2 45 1.964725776807708e-07
2 46 0.0001707862841144914
2 47 0.00038340906824125897
2 48 0.000772327318108122
2 49 0.0011042710985709517
2 50 0.000577894240344904
2 51 0.0002693996879640665
2 52 0.00011904475164409414
2 53 4.695150453782621e-05
2 54 1.7063526429153184e-05
2 55 6.981894475280172e-06
2 56 3.907486384155118e-06
2 57 2.0758828129091093e-06
2 58 1.1025213811734791e-06
2 59 5.164774658838625e-07
2 60 1.8521532149277696e-07
2 61 0.00017995834868143326
2 62 0.0004098745990943647
2 63 0.0008226872011135788
2 64 0.0011883184932247146
2 65 0.0006038184836810774
2 66 0.0002761307896563907
2 67 0.00012155353295994017
2 68 4.78193640797744e-05
2 69 1.744560685145697e-05
2 70 7.038043852897561e-06
2 71 3.9674328925532775e-06
2 72 2.122703475651826e-06
2 73 1.1491174635619594e-06
2 74 5.654797177542911e-07
2 75 2.1706253395158317e-07
2 76 1.3330819284475646e-05
2 77 3.0287256181585802e-05
2 78 6.115590380778937e-05
2 79 9.488224285872085e-05
2 80 8.442612394105197e-05
2 81 5.458797631626429e-05
2 82 2.8267752580635833e-05
2 83 1.1560843937910486e-05
2 84 4.176053780926025e-06
2 85 1.794623396585122e-06
2 86 1.0234687076887703e-06
2 87 6.173429347360782e-07
2 88 3.5823803046356055e-07
2 89 1.814315651564432e-07
2 90 6.961555398037665e-08
2 91 1.1600994031586272e-05
2 92 2.748104746565428e-05
2 93 5.651878798387343e-05
2 94 8.751785442071043e-05
2 95 7.754974743724805e-05
2 96 5.154398957246775e-05
2 97 2.7761353494766384e-05
2 98 1.1214742103335122e-05
2 99 4.113268324861353e-06
2 100 1.7883271183947356e-06
2 101 1.0071538955099028e-06
2 102 6.117638763619388e-07
2 103 3.418615434091778e-07
2 104 1.680945577468845e-07
2 105 6.564862147298371e-08
2 106 1.1159193774223587e-05
2 107 2.6083815460305263e-05
2 108 5.5275282239322424e-05
2 109 8.628952709748819e-05
2 110 7.927686303019647e-05
2 111 5.574350894619536e-05
2 112 2.9391495956241655e-05
2 113 1.1548296339645531e-05
2 114 4.286476631081082e-06
2 115 1.9128777375322517e-06
2 116 1.0693888105826894e-06
2 117 6.29444143699531e-07
2 118 3.414998188824302e-07
2 119 1.5793950894484234e-07
2 120 5.605216169785545e-08
2 121 1.08719623437152e-05
2 122 2.5698007118703207e-05
2 123 5.31709486340363e-05
2 124 8.604989766925725e-05
2 125 8.099721332935303e-05
2 126 5.382873497338375e-05
2 127 2.7940941025873368e-05
2 128 1.1251175416896838e-05
2 129 4.248048846299134e-06
2 130 1.90089933103038e-06
2 131 1.046392636581968e-06
2 132 5.995777707017192e-07
2 133 3.274697328048453e-07
2 134 1.5537720469882934e-07
2 135 5.6328742078563985e-08
2 136 1.0974220167261725e-05
2 137 2.562707178731782e-05
2 138 5.367657594128799e-05
2 139 8.613140289677778e-05
2 140 7.810023733298714e-05
2 141 5.301083753940171e-05
2 142 2.8800921285168446e-05
2 143 1.191841165793021e-05
2 144 4.314706299353414e-06
2 145 1.894149664269899e-06
2 146 1.0350670634369745e-06
2 147 5.913055340022466e-07
2 148 3.295545877617885e-07
2 149 1.5363688902651053e-07
2 150 5.3924675163834145e-08
2 151 1.0785020155970047e-05
2 152 2.655641147784002e-05
2 153 5.4799409727852864e-05
2 154 8.169238670889836e-05
2 155 7.479323351843788e-05
2 156 4.932082586397006e-05
2 157 2.4997870679325927e-05
2 158 1.0184609686012194e-05
2 159 3.9148304836099805e-06
2 160 1.7503086567653367e-06
2 161 1.0481025133359838e-06
2 162 6.173059607651325e-07
2 163 3.5087406432554064e-07
2 164 1.7269881324167847e-07
2 165 6.318742550047261e-08
2 166 1.2714462780813017e-05
2 167 2.7760685455979e-05
2 168 5.781097546205561e-05
2 169 8.930012647076606e-05
2 170 7.72332477003985e-05
2 171 4.997455325715662e-05
2 172 2.6340312569735623e-05
2 173 1.0554042060612228e-05
2 174 3.933144521746563e-06
2 175 1.7674781516370254e-06
2 176 9.89896083702279e-07
2 177 5.886050690802809e-07
2 178 3.366098490568251e-07
2 179 1.5816436316147358e-07
2 180 6.025677008960738e-08
2 181 1.0700774675552048e-05
2 182 2.500552476002685e-05
2 183 5.350834050732684e-05
2 184 8.092283951059064e-05
2 185 7.212669146281269e-05
2 186 4.845564680236889e-05
2 187 2.5578656955930843e-05
2 188 1.0812365106474822e-05
2 189 3.8345515047499815e-06
2 190 1.754289826263138e-06
2 191 9.78382306260815e-07
2 192 5.944551299175587e-07
2 193 3.343702671744404e-07
2 194 1.5803456522800262e-07
2 195 5.661037378931582e-08
2 196 1.0577640204628757e-05
2 197 2.4027252071050362e-05
2 198 5.054893180969527e-05
2 199 7.812155763864669e-05
2 200 7.282731091994574e-05
2 201 4.759746493832322e-05
2 202 2.5668527052581194e-05
2 203 1.0524078364899511e-05
2 204 4.037786315363527e-06
2 205 1.777953906723741e-06
2 206 9.80560760312542e-07
2 207 5.995345162822821e-07
2 208 3.2566607013980344e-07
2 209 1.5514203422876125e-07
2 210 5.719934042017118e-08
2 211 1.028556216628682e-05
2 212 2.4248860866560114e-05
2 213 5.187392261975664e-05
2 214 8.191482485917917e-05
2 215 7.418137391682718e-05
2 216 4.837072018657906e-05
2 217 2.5474532364249205e-05
2 218 1.0665994893595539e-05
2 219 3.938600749994257e-06
2 220 1.765528657259702e-06
2 221 9.921418029489717e-07
2 222 5.965509710439198e-07
2 223 3.289148900923887e-07
2 224 1.5144622998676083e-07
2 225 5.470098480823394e-08
3 1 0.22667962496767657
3 2 0.5079937414447042
3 3 35.69944944033821
3 4 1.2895298773630852
3 5 0.5346287695984653
3 6 0.13809757570992182
3 7 0.03489035509062029
3 8 0.007234657548170188
3 9 0.001490886740140615
3 10 7.41342677744029e-05
3 11 0.0003078075061416683
3 12 4.6591886700626736e-05
3 13 6.634131058876182e-06
3 14 1.099016625757479e-05
3 15 2.0040213723561585e-06
3 16 0.00027897953245072826
3 17 0.000629510179703498
3 18 0.001305151374927359
3 19 0.00188793255964881
3 20 0.0011510566505836194
3 21 0.0005588497260996097
3 22 0.0002690244894995932
3 23 0.00010874814242814234
3 24 4.005778264852702e-05
3 25 1.6166910902210347e-05
3 26 8.813801756980639e-06
3 27 5.010753187136533e-06
3 28 2.7812931576524356e-06
3 29 1.3445571164227163e-06
3 30 5.049550136329427e-07
3 31 0.000314264260388451
3 32 0.0007152162530242784
3 33 0.0014318218832026644
3 34 0.0021127908528794917
3 35 0.001310263678600985
3 36 0.0006434784289114855
3 37 0.0003026347392547099
3 38 0.0001183373369527006
3 39 4.272984036772078e-05
3 40 1.7096887701148486e-05
3 41 9.546335027622313e-06
3 42 5.215438198320589e-06
3 43 2.7687916162835906e-06
3 44 1.3208838327380538e-06
3 45 4.89485474877548e-07
3 46 0.00033302760431688197
3 47 0.0007509080156708443
3 48 0.0015308478860433731
3 49 0.0022732338372972814
3 50 0.0013981590373153504
3 51 0.0006558211693637392
3 52 0.00029785428959229254
3 53 0.00011677237119353056
3 54 4.297843599714596e-05
3 55 1.7731840505884063e-05
3 56 9.640217716987595e-06
3 57 5.18563464902141e-06
3 58 2.7587334907784484e-06
3 59 1.285332880152632e-06
3 60 4.614315501069998e-07
3 61 0.00035067616959301765
3 62 0.000802187436003484
3 63 0.00162948613837981
3 64 0.002444392073274037
3 65 0.0014620603212399663
3 66 0.000671918367034511
3 67 0.0003042302625397786
3 68 0.00011893537301156425
3 69 4.394676758537893e-05
3 70 1.7884276336930464e-05
3 71 9.785233330149078e-06
3 72 5.30288628492112e-06
3 73 2.8756880531889498e-06
3 74 1.407171765154128e-06
3 75 5.407682929482527e-07
3 76 2.7388214327763114e-05
3 77 6.252736087592657e-05
3 78 0.00012787055835271284
3 79 0.00020530965837426687
3 80 0.0001992792507459529
3 81 0.00013383482448999615
3 82 7.016323115899554e-05
3 83 2.873078110599308e-05
3 84 1.0471071566401389e-05
3 85 4.482448842538774e-06
3 86 2.54954872955838e-06
3 87 1.539577823040386e-06
3 88 8.93512376341807e-07
3 89 4.5230826422559643e-07
3 90 1.7346824279298632e-07
3 91 2.383428236268999e-05
3 92 5.673400594069474e-05
3 93 0.00011817483721000924
3 94 0.00018937432602135604
3 95 0.00018304826567216336
3 96 0.0001263717994962577
3 97 6.890630080985624e-05
3 98 2.7870655659877542e-05
3 99 1.0313642797934583e-05
3 100 4.466722565404249e-06
3 101 2.508907126790136e-06
3 102 1.525664333368807e-06
3 103 8.526663672088353e-07
3 104 4.1905915089639256e-07
3 105 1.6358342866754244e-07
3 106 2.292660220586713e-05
3 107 5.384945181330668e-05
3 108 0.00011557479757409286
3 109 0.00018671642655034495
3 110 0.00018712494579495003
3 111 0.00013666787523038807
3 112 7.295246832955266e-05
3 113 2.8699598062515243e-05
3 114 1.0747946728263704e-05
3 115 4.777813895012893e-06
3 116 2.6639396621925256e-06
3 117 1.5697567590965257e-06
3 118 8.517641588613376e-07
3 119 3.937426493669188e-07
3 120 1.3967094188773003e-07
3 121 2.2336484238429453e-05
3 122 5.3052959147887856e-05
3 123 0.00011117485748140728
3 124 0.00018619790765192715
3 125 0.00019118565713206967
3 126 0.00013197337186384906
3 127 6.935205402006949e-05
3 128 2.796119901142951e-05
3 129 1.0651592584926779e-05
3 130 4.747895309051103e-06
3 131 2.606654211481831e-06
3 132 1.4952736753276298e-06
3 133 8.167705108244685e-07
3 134 3.8735483374656255e-07
3 135 1.4036012569636635e-07
3 136 2.2546573290588786e-05
3 137 5.290651474771521e-05
3 138 0.0001122320709648325
3 139 0.00018637427163652304
3 140 0.00018434764089922813
3 141 0.00012996811050567723
3 142 7.14866062294456e-05
3 143 2.9619401344241233e-05
3 144 1.0818730030462894e-05
3 145 4.7310365987414e-06
3 146 2.5784412330034315e-06
3 147 1.4746437280927211e-06
3 148 8.219705274293384e-07
3 149 3.830162327965439e-07
3 150 1.3436966466559593e-07
3 151 2.2149514088319628e-05
3 152 5.4803715592706066e-05
3 153 0.00011453313245320367
3 154 0.0001766955311768369
3 155 0.00017652069956297468
3 156 0.00012093514642289792
3 157 6.20541948800037e-05
3 158 2.5310901594590513e-05
3 159 9.815109231535972e-06
3 160 4.3717330314326205e-06
3 161 2.6109399199790574e-06
3 162 1.5394678863375092e-06
3 163 8.751300216714485e-07
3 164 4.3053732807814846e-07
3 165 1.5745582067791555e-07
3 166 2.611206733194126e-05
3 167 5.728894175546144e-05
3 168 0.00012082743487069227
3 169 0.00019315059721705986
3 170 0.00018227941582755615
3 171 0.00012253809237181053
3 172 6.538664474148167e-05
3 173 2.622901890763784e-05
3 174 9.861025468658787e-06
3 175 4.414617152226659e-06
3 176 2.465941230636754e-06
3 177 1.4678921947577364e-06
3 178 8.395530318439658e-07
3 179 3.9430301247888844e-07
3 180 1.5015296335801248e-07
3 181 2.1976496659663013e-05
3 182 5.160319451814515e-05
3 183 0.00011183474203668057
3 184 0.0001750310486412101
3 185 0.00017022735126219536
3 186 0.00011881371891912211
3 187 6.349592666805874e-05
3 188 2.6871006121190368e-05
3 189 9.613836928736166e-06
3 190 4.381676769144251e-06
3 191 2.4372591305853096e-06
3 192 1.4824813634431438e-06
3 193 8.339671948142792e-07
3 194 3.9397942684203494e-07
3 195 1.4106656179264046e-07
3 196 2.1723611763850974e-05
3 197 4.958436082657064e-05
3 198 0.00010564945007765564
3 199 0.0001689720508780163
3 200 0.00017188089438210973
3 201 0.00011670944861204975
3 202 6.371901832906319e-05
3 203 2.6154552808594654e-05
3 204 1.0123379263755238e-05
3 205 4.440782368495672e-06
3 206 2.4426859018935765e-06
3 207 1.4951485863241607e-06
3 208 8.122576844399613e-07
3 209 3.867683606834399e-07
3 210 1.4253419911887626e-07
3 211 2.1123762479233513e-05
3 212 5.00416886327802e-05
3 213 0.00010841873808096975
3 214 0.0001771766510057619
3 215 0.00017507663998926978
3 216 0.00011860547802826454
3 217 6.323744994470497e-05
3 218 2.6507245292961963e-05
3 219 9.874705109825253e-06
3 220 4.409747914489077e-06
3 221 2.4715355670262287e-06
3 222 1.4877080748536396e-06
3 223 8.203607053371532e-07
3 224 3.775547381137005e-07
3 225 1.3630858333999138e-07
4 1 0.2803821635319453
4 2 0.6366500112615465
4 3 1.2895298773630852
4 4 15.048963296708822
4 5 1.1854972493112086
4 6 0.3355788415094443
4 7 0.09064806464456672
4 8 0.018498495637468273
4 9 0.004071756873481984
4 10 0.0009546151144052834
4 11 0.000498363081181996
4 12 0.00013965222497095393
4 13 4.27358284099874e-05
4 14 1.933444978495503e-05
4 15 4.964029903979314e-06
4 16 0.00036460860342608047
4 17 0.0008345452890060019
4 18 0.0017973847369445277
4 19 0.002902622417944128
4 20 0.0024988928362068372
4 21 0.0013255709428066555
4 22 0.0006591996394979666
4 23 0.00026733023435954244
4 24 9.851517974681653e-05
4 25 4.079457008680922e-05
4 26 2.1307575685227615e-05
4 27 1.2330299326023862e-05
4 28 6.854842828134563e-06
4 29 3.2912265699435562e-06
4 30 1.2393239059705868e-06
4 31 0.0004082621968707022
4 32 0.0009424228872888988
4 33 0.001959641030072423
4 34 0.0032289010062374573
4 35 0.0028502671782656666
4 36 0.0015271982683451794
4 37 0.0007424482646642433
4 38 0.00029100434831806876
4 39 0.00010514650768621597
4 40 4.3229281466980124e-05
4 41 2.3052219869841554e-05
4 42 1.2836428698691357e-05
4 43 6.8268819925935614e-06
4 44 3.2324008042162226e-06
4 45 1.2013601318576337e-06
4 46 0.0004305568632759901
4 47 0.0009846428949065753
4 48 0.0020847875934208613
4 49 0.0034574820755311655
4 50 0.0030471343520745743
4 51 0.001556869768009514
4 52 0.0007314376074525311
4 53 0.0002872350710378226
4 54 0.00010580754285252695
4 55 4.490847912665027e-05
4 56 2.3257345059757417e-05
4 57 1.2765139057687415e-05
4 58 6.804555851053891e-06
4 59 3.144655555748614e-06
4 60 1.1325096007787234e-06
4 61 0.0004523321777050765
4 62 0.0010494446364038579
4 63 0.0022138919862495243
4 64 0.003709457591161649
4 65 0.0031896642716141214
4 66 0.0015950549824764548
4 67 0.0007474163013269534
4 68 0.0002925803910028811
4 69 0.00010821321763943745
4 70 4.532679347960855e-05
4 71 2.359735537609334e-05
4 72 1.3054790578482673e-05
4 73 7.094289686100841e-06
4 74 3.442343140889423e-06
4 75 1.3272308599893944e-06
4 76 4.168659803672456e-05
4 77 9.645366240726133e-05
4 78 0.00020413216950242215
4 79 0.0003580444875683087
4 80 0.00042227173253302376
4 81 0.0003149268909875728
4 82 0.00017041330495722945
4 83 7.04712993476793e-05
4 84 2.5631364803260637e-05
4 85 1.1086684378574223e-05
4 86 6.239720138624249e-06
4 87 3.7805105786756884e-06
4 88 2.1938908257897163e-06
4 89 1.1094851481044561e-06
4 90 4.257310376892639e-07
4 91 3.6277288342237075e-05
4 92 8.751692985849594e-05
4 93 0.00018865394983053158
4 94 0.00033025447539008096
4 95 0.00038787835659362754
4 96 0.0002973656376471444
4 97 0.00016736045731381802
4 98 6.836157049742119e-05
4 99 2.5246006516908336e-05
4 100 1.1047787722490644e-05
4 101 6.140254604069471e-06
4 102 3.7463453068053626e-06
4 103 2.093599338979164e-06
4 104 1.0279270596411543e-06
4 105 4.0147142620514465e-07
4 106 3.489574161594942e-05
4 107 8.306726484623603e-05
4 108 0.00018450325448275733
4 109 0.00032561930010586976
4 110 0.00039651682132082913
4 111 0.00032159334618771663
4 112 0.00017718783795253964
4 113 7.039481310167745e-05
4 114 2.6309107117755558e-05
4 115 1.1817226818270397e-05
4 116 6.519678469193959e-06
4 117 3.854616470112928e-06
4 118 2.0913840964498663e-06
4 119 9.658271939732008e-07
4 120 3.427846738256367e-07
4 121 3.399754466858996e-05
4 122 8.183860856546622e-05
4 123 0.00017747920353333458
4 124 0.00032471504243602333
4 125 0.0004051214482713187
4 126 0.00031054670451139164
4 127 0.00016844310810530734
4 128 6.85836566150113e-05
4 129 2.607324890758929e-05
4 130 1.1743227553300817e-05
4 131 6.379479077707293e-06
4 132 3.6717195214126536e-06
4 133 2.0054622385979135e-06
4 134 9.50158263908991e-07
4 135 3.444760896910728e-07
4 136 3.4317313521150925e-05
4 137 8.161270588002081e-05
4 138 0.0001791669359150414
4 139 0.0003250226078617815
4 140 0.00039063172618072325
4 141 0.0003058281215300708
4 142 0.0001736275343438772
4 143 7.265092065992164e-05
4 144 2.6482372349412305e-05
4 145 1.1701529988688429e-05
4 146 6.310431136814343e-06
4 147 3.6210616510589e-06
4 148 2.0182301297043413e-06
4 149 9.395159349967855e-07
4 150 3.2977411802291857e-07
4 151 3.367235773185694e-05
4 152 8.44368206498294e-05
4 153 0.00018261722126284164
4 154 0.0003077871202710891
4 155 0.00037389252621247904
4 156 0.0002846535244859389
4 157 0.0001507567775645781
4 158 6.208244817994362e-05
4 159 2.4026408563061116e-05
4 160 1.081043024731956e-05
4 161 6.390675001004486e-06
4 162 3.78010365623931e-06
4 163 2.1486972888575876e-06
4 164 1.0560959268209903e-06
4 165 3.8642788140228976e-07
4 166 3.969635039457274e-05
4 167 8.826584197638282e-05
4 168 0.00019265316451043768
4 169 0.0003364503091851432
4 170 0.00038609019468555876
4 171 0.0002884264906369275
4 172 0.0001588527556605542
4 173 6.433440156443119e-05
4 174 2.4138806932428888e-05
4 175 1.0916474187612421e-05
4 176 6.035768519983005e-06
4 177 3.604352323041809e-06
4 178 2.0613454900448556e-06
4 179 9.672141722787249e-07
4 180 3.6850521795191174e-07
4 181 3.3409331431219314e-05
4 182 7.950573484595616e-05
4 183 0.00017831477576787472
4 184 0.0003048877470782868
4 185 0.0003605624414103058
4 186 0.00027966017198459485
4 187 0.00015425937459125603
4 188 6.590906447276786e-05
4 189 2.3533714038179142e-05
4 190 1.0835019141965304e-05
4 191 5.965564690943329e-06
4 192 3.6401754606198213e-06
4 193 2.0476306447253404e-06
4 194 9.664204258349863e-07
4 195 3.4620538240845734e-07
4 196 3.3024888204031016e-05
4 197 7.639529066359132e-05
4 198 0.0001684526441203531
4 199 0.0002943335385997712
4 200 0.00036406484886640977
4 201 0.0002747072035788292
4 202 0.0001548013618006558
4 203 6.415175150284669e-05
4 204 2.478102285895205e-05
4 205 1.0981175587114283e-05
4 206 5.978847544168151e-06
4 207 3.671279334855774e-06
4 208 1.994327518414316e-06
4 209 9.487318838632049e-07
4 210 3.4980725612898706e-07
4 211 3.211297927382613e-05
4 212 7.709990175671646e-05
4 213 0.000172868132191007
4 214 0.0003086251860991487
4 215 0.0003708338306410783
4 216 0.00027917002081450065
4 217 0.00015363142159043768
4 218 6.501683379959381e-05
4 219 2.4172293329768764e-05
4 220 1.0904433526725475e-05
4 221 6.049461514386229e-06
4 222 3.6530094476670775e-06
4 223 2.014222778092528e-06
4 224 9.261311274767539e-07
4 225 3.345283575433308e-07
5 1 0.08798175921100966
5 2 0.21711859529149588
5 3 0.5346287695984653
5 4 1.1854972493112086
5 5 6.585403516338835
5 6 0.8792105850377865
5 7 0.22600599846961167
5 8 0.04746467184361948
5 9 0.010375670978789067
5 10 0.003079828326521582
5 11 0.0009319076245413888
5 12 0.0003628470128006741
5 13 0.00013177864904836644
5 14 3.834927853625462e-05
5 15 1.1987178697787435e-05
5 16 0.00016921996027406805
5 17 0.00041322895536550336
5 18 0.0010387683393216255
5 19 0.0023687272971035594
5 20 0.003880116636591646
5 21 0.003005490801926514
5 22 0.001553771327599149
5 23 0.0006462601863155025
5 24 0.00023831650140903522
5 25 9.898388286882877e-05
5 26 5.123662385576136e-05
5 27 2.9758689271782464e-05
5 28 1.6568681886374887e-05
5 29 7.930889004739628e-06
5 30 2.988869292378911e-06
5 31 0.00018318297331222825
5 32 0.00045188186555163655
5 33 0.001100853878589562
5 34 0.0025818828363762154
5 35 0.00441284642921597
5 36 0.0034824419377731024
